ID,lat,lon,Address
SF001290070,31.633,29.55,"الجيزة, مصر"
SF002588120,29.03,24.97,"الوادي الجديد, مصر"
SF002410190,29.82,31.02,"زاوية عبد القادر, الإسكندرية, 23511, مصر"
WA006112870,24.28,17.67,"Mellit, ولاية شمال دارفور, السودان"
ZA000067441,11.75,24.433,"مرزق, ليبيا"
SF004782920,26.37,29.17,"مطروح, مصر"
MI000067597,13.75,34.583,"القضارفي, القضارف, السودان"
SF002284580,29.63,24.77,"الوادي الجديد, مصر"
AGM00060405,36.5,7.717,"Minko, Jimma, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
WA008751070,21.28,18.07,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
MLM00061272,13.4,-6.15,"Zaire, Angola"
WA009151670,20.78,15.6,"Wadi Fira وادي فيرا, Tchad تشاد"
SF001233040,31.58,26.68,"الأخيضر, سوهاج, مصر"
SF001957300,30.17,22.92,"الوادي الجديد, مصر"
SF004766440,26.23,28.37,"مطروح, مصر"
GHM00065457,5.933,-0.983,"Akim Oda, Birim Central Municipal District, Eastern Region, Ghana"
WA007860970,22.12,18.07,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
LT002073370,30.12,28.7,"المنيا, مصر"
UG000063702,-0.617,30.65,"El Ouatta ⵍⵡⴰⵜⴰ الواتة, Daïra El Ouatta, Béni Abbès, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
WA004913570,25.95,17.2,"Mellit, ولاية شمال دارفور, السودان"
LY000062271,24.22,23.3,"الكفرة, ليبيا"
SF000312370,33.95,23.63,"البحر الأحمر, مصر"
WA004912120,25.53,17.13,"Mellit, ولاية شمال دارفور, السودان"
SF002633730,29.22,27.22,"الوادي الجديد, مصر"
SF003984090,27.32,25.73,"الوادي الجديد, مصر"
ZA000067641,14.8,24.8,"مرزق, ليبيا"
AGM00060607,29.237,0.276,"Kasugho, Makusa, Bashu, Beni, Nord-Kivu, République démocratique du Congo"
SF001690050,30.58,23.5,"الوادي الجديد, مصر"
SF000847010,32.18,18.9,"سرت, ليبيا"
ET000063340,9.083,36.45,"ريحانة, معتمدية تبرسق, ولاية باجة, تونس"
SF004683180,26.27,24.18,"الوادي الجديد, مصر"
SF004442770,26.62,30.67,"مطروح, مصر"
SF001177490,31.98,23.83,"الوادي الجديد, مصر"
MI000067797,16.517,35.15,"شندي, نهر النيل, السودان"
WA008754450,21.42,18.25,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF000886670,32.12,20.88,"الولاية الشمالية, السودان"
SF002004660,30.27,25.27,"الوادي الجديد, مصر"
SF002084060,30.27,29.23,"الفيوم, مصر"
WA007405750,22.58,17.33,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF001788810,30.7,28.5,"أشروبة, المنيا, مصر"
SF004014070,27.3,27.23,"الوادي الجديد, مصر"
KE000063612,3.117,35.617,"Daïra Birine, Djelfa, 17014, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
BN000005344,6.35,2.38,"Base Aérienne de Cotonou, Route des Pêches, Djomèhountin, 12ᵉ Arrondissement, Cotonou, Littoral, Bénin"
WA010050800,19.83,15.55,"Batha البطحة, Tchad تشاد"
SF000212600,33.83,18.65,"بربر, نهر النيل, السودان"
TO000005387,6.17,1.25,"Tokoin-Aéroport, 2e Arrondissement, Lomé, Région Maritime, Togo"
SF007222770,23.12,29.67,"البطنان, ليبيا"
WA008756290,21.48,18.35,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
GV000001847,8.53,-9.42,"Mouledou, Macenta, Nzérékoré, Guinée"
SF000960450,32.25,24.533,"الوادي الجديد, مصر"
IV000005528,9.5,-7.57,"Odienné, Kabadougou, Denguélé, Côte d’Ivoire"
SF000966800,32.33,24.88,"الوادي الجديد, مصر"
SF004775010,26.35,28.78,"مطروح, مصر"
SF002904630,28.72,24.77,"الوادي الجديد, مصر"
SF001801230,30.55,29.08,"الفيوم, مصر"
WA007851830,22.05,17.62,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
WA009181280,20.63,17.08,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF001453100,31.17,25.2,"الوادي الجديد, مصر"
LYM00062103,30.152,9.715,"Guit, Unity, South Sudan جنوب السودان"
SF000933140,32.23,23.18,"أسوان, مصر"
SF001035700,32.5,28.32,"البحر الأحمر, مصر"
SF000068712,32.833,17.85,"ad-Damir, نهر النيل, السودان"
WIM00060096,23.7,-15.867,"Senanga District, Western Province, Zambia"
SF001106490,31.82,20.37,"الولاية الشمالية, السودان"
SUM00062660,18.55,31.85,"سرت, ليبيا"
SF000284070,33.78,22.23,"البحر الأحمر, مصر"
SU000062880,7.7,28.017,"Bordj Omar Driss ⴱⵓⵔⴵ ⵄⵓⵎⴰⵔ ⴷⵔⵉⵙ برج عمر إدريس, Daïra d'In Amenas, Illizi, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
SF003688310,27.85,28.97,"D132, مطروح, مصر"
AGM00060571,31.646,-2.27,"Dickinson Milling Machine, R112, Nyakabango, Muleba, Kagera, Lake Zone, Tanzania"
SF002313950,29.6,26.23,"الوادي الجديد, مصر"
GB000004551,0.72,10.22,"Kpayo, Préfecture de l'Oti, Région des Savanes, Togo"
GB000004545,1.02,13.93,"Alfa Koira, Firo Koira, Téra, Tillabéri, Niger"
AGM00060559,33.511,6.777,"Pibor, South Sudan جنوب السودان"
CT000004662,5.02,21.2,"Tamanrasset ⵜⴰⵎⴻⵏⵖⴻⵙⵜ تمنراست, Daïra Tamanrasset, Tamanrasset, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
WA006118230,24.22,17.97,"Mellit, ولاية شمال دارفور, السودان"
SF001524820,31.02,28.77,"بنى سويف, مصر"
ZI000067761,16.517,28.883,"شعبية الجفرة, ليبيا"
ZI000067775,17.917,31.133,"سرت, ليبيا"
SF001700090,30.65,24.017,"الوادي الجديد, مصر"
SF004404490,27.0,28.75,"مطروح, مصر"
SF002701190,29.5,30.57,"خشم البني, الفيوم, مصر"
ZI000067991,22.217,30.0,"الواحات, ليبيا"
MI000067423,-9.95,33.883,"Karonga School for the Deaf, M26, Karonga, Northern Region, Malawi"
SF004674870,26.13,23.78,"الوادي الجديد, مصر"
AO000066390,14.933,13.567,"Dougoularom, Lac البحيرة, Tchad تشاد"
SF001701370,30.77,24.1,"الوادي الجديد, مصر"
SG000061687,13.767,-13.683,"Benguela, Angola"
SF001194440,31.9,24.77,"الوادي الجديد, مصر"
CD000004754,11.03,20.28,"Bilma, Agadez, Niger"
MAM00067117,20.285,44.318,"Барзиловица, Градска општина Лазаревац, Град Београд, Централна Србија, Србија"
GB000004550,-1.87,11.02,"Sabou, Biéha, Sissili, Centre-Ouest, Burkina Faso"
SGM00061697,12.41,-16.746,"Namibe, Angola"
SF000997350,32.27,26.42,"سوهاج, مصر"
SF001763720,30.72,27.22,"أسيوط, مصر"
SF001825350,30.92,30.3,"المنوفية, 12968, مصر"
CF000004405,-3.68,13.35,"Bolle, Tinde, Cercle de Bankass, Mopti, Mali"
WA005680950,24.58,17.57,"Mellit, ولاية شمال دارفور, السودان"
SF004701960,26.27,25.12,"الوادي الجديد, مصر"
SF000068920,34.833,20.017,"بورتسودان, البحر الأحمر, 79800, السودان"
WA007848390,22.483,17.467,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF002410420,29.7,31.03,"الإسكندرية, مصر"
SF001133210,31.87,21.78,"الولاية الشمالية, السودان"
SF002407160,29.93,30.9,"الرابعة, البحيرة, مصر"
SF001244020,31.7,27.23,"أسيوط, مصر"
SF005934190,24.98,30.23,"مطروح, مصر"
LYM00062062,32.1,23.933,"أسوان, مصر"
SF000206890,33.98,18.38,"بربر, نهر النيل, السودان"
PUM00061769,11.583,-15.483,"Rua João Marques de Barros, Bolama, Intachá, Bolama, Sector de Bolama, Região de Bolama, Província Sul, Guiné-Bissau"
WA006987780,23.47,17.93,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
KE000063820,-4.033,39.617,"Camino del Portachuelo, Mazarambroz, Castilla-La Mancha, 45100, España"
SF004417770,26.97,29.43,"مطروح, مصر"
SF001203380,31.63,25.18,"الوادي الجديد, مصر"
WA010094670,19.78,17.77,"Borkou بوركو, Tchad تشاد"
BNM00065338,7.167,2.067,"Bohicon, Zou, Bénin"
SF005896280,24.97,28.35,"البطنان, ليبيا"
SF000292940,33.9,22.68,"البحر الأحمر, مصر"
SF001245100,32.0,27.28,"أسيوط, مصر"
SF000255990,33.98,20.83,"بورتسودان, البحر الأحمر, 79800, السودان"
SFM00068461,28.248,28.336,"الجيزة, مصر"
WA009588330,20.38,14.97,"Wadi Fira وادي فيرا, Tchad تشاد"
SF006315960,24.43,27.83,"الواحات, ليبيا"
GHM00065442,6.715,-1.591,"Prempeh I International Airport, Eastern By-Pass, Aboabo, Asokore-Mampong Municipal District, Ashanti Region, Ghana"
SF002824640,28.75,20.77,"الولاية الشمالية, السودان"
SF000460580,33.48,21.02,"حلايب, البحر الأحمر, السودان"
SF004245090,26.98,20.78,"الولاية الشمالية, السودان"
SF001423790,31.3,23.72,"الوادي الجديد, مصر"
NG000001096,13.23,11.98,"Musari, Masu, Gongulong, Jere, Borno, Nigeria"
TZ000063729,-1.333,31.817,"Beni Ounif ⴰⵢⵜ ⵓⵏⵏⵉⴼ بني ونيف, Daïra de Béni Ounif, Béchar, 08100, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
SF004076390,27.13,30.37,"مطروح, مصر"
SF003654440,27.9,27.27,"الوادي الجديد, مصر"
SF002408910,29.85,31.0,"طريق مدخل النهضه العمومى, أحمد عرابي, الإسكندرية, 23726, مصر"
WA005307000,25.17,18.4,"Mellit, ولاية شمال دارفور, السودان"
AGM00060410,36.5,1.333,"Pooro ward, Samburu Central, Samburu, Rift Valley, Kenya"
SF003000510,28.85,29.53,"مطروح, مصر"
WA006548020,23.87,17.95,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
MAM00067067,17.633,48.5,"69, Radošovce, okres Trnava, Trnavský kraj, Západné Slovensko, 919 30, Slovensko"
WA003127790,28.48,18.93,"الولاية الشمالية, السودان"
MAM00067073,18.05,44.033,"Badnje, Općina Kiseljak, Srednjobosanski kanton / Županija Središnja Bosna, Federacija Bosne i Hercegovine, Bosna i Hercegovina / Босна и Херцеговина"
WA006565820,23.7,18.83,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF001258800,31.67,28.0,"المنيا, مصر"
SF000296920,33.53,22.9,"البحر الأحمر, مصر"
MLM00061277,13.333,-4.833,"Tshela, Kongo-Central, République démocratique du Congo"
SF002600300,29.5,25.53,"الوادي الجديد, مصر"
SF002563810,29.35,23.72,"الوادي الجديد, مصر"
SF000954280,32.13,24.25,"الوادي الجديد, مصر"
SF002273680,29.65,24.22,"الوادي الجديد, مصر"
SF002285670,29.97,24.83,"مطروح, مصر"
WA010101860,19.6,18.117,"Borkou بوركو, Tchad تشاد"
SF002040580,30.47,27.02,"الوادي الجديد, مصر"
SF001762770,30.62,27.17,"الوادي الجديد, مصر"
SF001033770,32.28,28.22,"المنيا, مصر"
WA004162280,26.8,16.63,"Mellit, ولاية شمال دارفور, السودان"
SF005115240,25.73,27.28,"الوادي الجديد, مصر"
SF000307750,33.93,23.42,"البحر الأحمر, مصر"
SF002951740,28.9,27.1,"الوادي الجديد, مصر"
SF002617330,29.22,26.43,"الوادي الجديد, مصر"
SF001476540,31.4,26.37,"الوادي الجديد, مصر"
SF000742560,32.77,24.65,"أسوان, مصر"
EG000062414,23.9667,32.7831,"أسوان, مصر"
AGM00060602,30.133,-2.167,"Nyamata, Bugesera District, Iburasirasuba, Rwanda"
WA008275650,21.92,16.32,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF001690900,31.0,23.55,"الوادي الجديد, مصر"
WZ004834260,26.1,31.75,"مطروح, مصر"
SF003661170,27.95,27.57,"الوادي الجديد, مصر"
SF007667790,22.98,30.43,"الواحات, ليبيا"
SF002332390,30.0,27.13,"الوادي الجديد, مصر"
SF001200100,31.68,25.02,"الوادي الجديد, مصر"
SF005554410,25.33,30.72,"مطروح, مصر"
UVM00065518,11.15,-1.15,"Ngounié, Gabon"
IV000005539,9.58,-5.2,"Ferkéssédougou, Tchologo, Savanes, Côte d’Ivoire"
SF001413290,31.48,23.23,"الوادي الجديد, مصر"
MZ000067295,19.117,33.467,"أبو حمد, نهر النيل, السودان"
WA006548420,23.53,17.98,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
IVM00065578,5.261,-3.926,"Aéroport International Félix Houphouët-Boigny, Boulevard de l'Aéroport, Port-Bouët, Abidjan, Côte d’Ivoire"
WA004560270,26.45,18.02,"Mellit, ولاية شمال دارفور, السودان"
CF000004401,-4.18,12.67,"Banwa, Boucle du Mouhoun, Burkina Faso"
SF002278110,29.52,24.47,"الوادي الجديد, مصر"
SF000423250,33.43,19.18,"أبو حمد, نهر النيل, السودان"
WA002783020,28.53,18.68,"الولاية الشمالية, السودان"
SF000081360,34.27,20.08,"بورتسودان, البحر الأحمر, 79800, السودان"
CD000004750,9.15,18.38,"Arlit, Agadez, Niger"
MAM00067113,19.833,48.8,"Bacúch, okres Brezno, Banskobystrický kraj, Stredné Slovensko, 976 64, Slovensko"
MAM00067107,19.817,47.067,"2750, Temetőhegy, Nagykőrös, Nagykőrösi járás, Pest vármegye, Közép-Magyarország, Magyarország"
SF002010200,30.35,25.52,"الوادي الجديد, مصر"
SF001047620,32.2,28.93,"البحر الأحمر, مصر"
WA007837030,22.22,16.9,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF001083110,31.68,19.18,"الولاية الشمالية, السودان"
AGM00060560,32.767,-0.6,"Mukono, Central Region, Uganda"
SF005924740,24.92,29.77,"مطروح, مصر"
SF003254710,28.37,25.28,"الوادي الجديد, مصر"
SF002285710,29.52,24.83,"الوادي الجديد, مصر"
SF002821660,28.77,20.6,"الولاية الشمالية, السودان"
SF000295420,33.53,22.82,"البحر الأحمر, مصر"
EKM00064820,1.9,9.8,"Djougou, Donga, Bénin"
SFM00068263,25.917,28.217,"مطروح, مصر"
SF001766310,30.53,27.37,"الوادي الجديد, مصر"
GBM00064500,0.459,9.412,"Tatale Sangule District, Northern Region, Ghana"
TZ000063894,-6.867,39.2,"Bordallo, Alburquerque, Tierra de Badajoz, Badajoz, Extremadura, España"
SF004343590,26.98,25.72,"الوادي الجديد, مصر"
ZI000067765,16.833,29.617,"سرت, ليبيا"
SF004400180,26.8,28.52,"مطروح, مصر"
BC007916970,22.12,20.9,"الكفرة, ليبيا"
SFM00068262,25.733,28.183,"مطروح, مصر"
SF003292150,28.08,27.13,"واحة الفرافرة, الوادي الجديد, مصر"
SF005547860,25.1,30.467,"مطروح, مصر"
SG000061641,14.733,-17.5,"Omusati Region, Namibia"
SFM00068538,30.667,24.017,"الوادي الجديد, مصر"
SGM00061679,14.147,-16.051,"Chiange, Huíla, Angola"
SF003312750,28.1,28.17,"الجيزة, مصر"
SF002996140,28.73,29.35,"مطروح, مصر"
SF005138270,25.78,28.47,"مطروح, مصر"
SF000123930,34.07,22.22,"البحر الأحمر, مصر"
SF001800300,31.0,29.02,"Al Mashāriqah, بنى سويف, مصر"
SF000796320,32.53,27.37,"أسيوط, مصر"
AGM00060549,33.536,-0.242,"Mayuge, Eastern Region, Uganda"
CD000004751,13.22,18.33,"Bilma, Agadez, Niger"
CF000004400,-4.82,11.9,"Kénédougou, Hauts-Bassins, Burkina Faso"
IVM00065545,8.05,-2.783,"Bondoukou, Gontougo, Zanzan, Côte d’Ivoire"
MR000001421,20.52,-13.07,"Moxico, Angola"
SF000490500,33.33,22.53,"أسوان, مصر"
SF003715790,27.65,30.33,"منقار أبو طرطور, مطروح, مصر"
KEM00063799,-3.229,40.102,"Las Hijosas, Villarejo de Salvanés, Comunidad de Madrid, España"
SF003962840,27.22,24.67,"الوادي الجديد, مصر"
SF002900320,28.53,24.53,"الوادي الجديد, مصر"
SF001658980,30.97,22.0,"الواحات, ليبيا"
WA008730930,21.05,17.07,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF001228060,31.93,26.45,"مركز طهطا, سوهاج, 82621, مصر"
SF003278990,28.5,26.5,"الوادي الجديد, مصر"
WA008714110,21.35,16.23,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF004758810,26.18,28.0,"مطروح, مصر"
MZ000067323,23.867,35.383,"Χωστή, Δήμος Πλατανιά, Περιφερειακή Ενότητα Χανίων, Περιφέρεια Κρήτης, Αποκεντρωμένη Διοίκηση Κρήτης, 730 05, Ελλάς"
SF000961010,32.18,24.57,"الوادي الجديد, مصر"
SF000798090,33.0,27.47,"البحر الأحمر, مصر"
SF000208660,33.93,18.48,"بربر, نهر النيل, السودان"
SF004006470,27.28,26.87,"الوادي الجديد, مصر"
WA006565410,23.52,18.82,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF001449000,31.5,25.0,"الوادي الجديد, مصر"
SF002395660,29.93,30.32,"البحيرة, مصر"
MI000067793,16.149,35.217,"البطانة, كسلا, السودان"
SF001073180,31.82,18.68,"الولاية الشمالية, السودان"
AGM00060603,29.717,6.7,"Rumbek East, Lakes, South Sudan جنوب السودان"
SF005883850,24.92,27.73,"الواحات, ليبيا"
SF001344780,31.467,19.767,"الولاية الشمالية, السودان"
SF002686400,29.17,29.87,"مطروح, مصر"
SF003310580,28.47,28.03,"الجيزة, مصر"
WA007401240,22.57,17.08,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF002691140,29.4,30.07,"مطروح, مصر"
WA004893360,25.6,16.2,"Mellit, ولاية شمال دارفور, السودان"
SF000381520,33.53,27.1,"البحر الأحمر, مصر"
SF000502300,33.35,23.13,"أسوان, مصر"
GHM00065453,6.6,0.467,São Tomé e Príncipe
SF001130250,31.917,21.517,"الولاية الشمالية, السودان"
LYM00062259,25.8,21.133,"الولاية الشمالية, السودان"
AGM00060415,36.317,3.533,"North Horr, Marsabit, Eastern, Kenya"
ER000063021,15.283,38.917,Italia
MI000067591,12.917,34.267,"الدندر, سنار, السودان"
MI000067585,13.983,33.633,"البحر الأحمر, مصر"
SF002108260,30.27,30.48,"البحيرة, مصر"
AGM00060367,36.9,8.45,"Jimma, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
MAM00067072,17.094,49.816,"44628, Troubelice, okres Olomouc, Olomoucký kraj, Střední Morava, 783 83, Česko"
SF005146180,25.82,28.85,"مطروح, مصر"
SF000990200,32.3,26.02,"طريق الشاورية, هو, الوادي الجديد, مصر"
SF003283840,28.4,26.72,"الوادي الجديد, مصر"
WA010040140,19.73,15.02,"Batha البطحة, Tchad تشاد"
SF001225140,31.57,26.3,"الوادي الجديد, مصر"
SF001747530,30.57,26.43,"الوادي الجديد, مصر"
SF000366420,33.7,26.37,"البحر الأحمر, مصر"
ML000061270,13.067,-9.467,"Luanda, Angola"
SF003370060,28.1,31.05,"مطروح, مصر"
SF001985240,30.25,24.33,"الوادي الجديد, مصر"
ER000063023,15.617,39.45,"Massawa ምጽዋዕ مصوع, ምጽዋዕ Massawa مصوع, ዞባ ሰሜናዊ ቀይሕ ባሕሪ Northern Red Sea شمال البحر الأحمر, ኤርትራ Eritrea إرتريا"
AGM00060417,36.383,3.883,"Illeret ward, North Horr, Marsabit, Eastern, Kenya"
SF000608640,32.92,18.0,"ad-Damir, نهر النيل, السودان"
SF000998110,32.03,26.47,"سوهاج, مصر"
NG000001052,13.5,2.13,"Souanké, Sangha, Congo"
AGM00060403,36.467,7.467,"Ualla Kella, Jimma, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
SF005948060,24.93,30.95,"البطنان, ليبيا"
SF000840590,32.48,18.53,"الولاية الشمالية, السودان"
NG000061017,18.683,12.917,"Batha البطحة, Tchad تشاد"
GHM00065445,6.2,-2.333,"Sefwi Bekwai, Bibiani Anhwiaso Bekwai Municipal District, Western North Region, Ghana"
SF004338040,26.9,25.45,"الوادي الجديد, مصر"
EG000062417,29.2,25.3167,"الوادي الجديد, مصر"
AG000060611,28.05,9.6331,"أبيي, ولاية غرب كردفان, السودان"
SF002997880,28.63,29.45,"مطروح, مصر"
SF007220820,23.37,29.57,"البطنان, ليبيا"
CGM00064108,-3.311,17.382,"Cercle de Tombouctou, Taoudénit, Mali"
MI000067791,15.917,35.067,"البطانة, كسلا, السودان"
SF002931060,28.77,26.07,"الوادي الجديد, مصر"
SF005125800,25.65,27.83,"مطروح, مصر"
SF001011920,32.2,27.1,"أسيوط, مصر"
WA004216960,26.6,19.4,"Mellit, ولاية شمال دارفور, السودان"
MZ000067335,25.05,33.633,"البحر الأحمر, مصر"
SF001988360,30.43,24.47,"الوادي الجديد, مصر"
SF001073960,31.6,18.75,"الولاية الشمالية, السودان"
SF000784530,32.53,26.77,"سوهاج, مصر"
SF000087510,34.0,20.43,"بورتسودان, البحر الأحمر, 79800, السودان"
WA010543290,19.48,17.18,"Borkou بوركو, Tchad تشاد"
WA007835340,22.4,16.8,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF005541750,25.42,30.1,"مطروح, مصر"
SF004767360,26.28,28.42,"مطروح, مصر"
MOW00013017,34.3,-6.6,"Itigi, Singida, Central Zone, Tanzania"
SF002556260,29.43,23.33,"الوادي الجديد, مصر"
SF004066580,27.47,29.9,"مطروح, مصر"
SF003317400,28.33,28.42,"الجيزة, مصر"
SF000414170,33.467,18.717,"أبو حمد, نهر النيل, السودان"
SF002990080,28.67,29.03,"مطروح, مصر"
CF000004402,-4.0,13.95,"Cercle de Bandiagara, Mopti, Mali"
WA008733220,21.37,17.18,"N'dou, Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF005108170,25.63,26.97,"الوادي الجديد, مصر"
WA005294280,25.13,17.75,"Mellit, ولاية شمال دارفور, السودان"
SF004375550,26.75,27.3,"الوادي الجديد, مصر"
MR000001437,19.75,-14.38,"Moxico, Angola"
CD000004753,18.0,19.17,"Tibesti تيبستي, Tchad تشاد"
SF000792150,32.57,27.13,"سوهاج, مصر"
SF001711170,30.95,24.55,"الوادي الجديد, مصر"
SF001944540,30.07,22.27,"الوادي الجديد, مصر"
AGM00060563,32.933,3.283,"Lukwor West, Kitgum, Northern Region, Uganda"
ZA000067531,13.533,23.117,"Bilma, Agadez, Niger"
SF001283140,31.73,29.18,"الجيزة, مصر"
CT000004658,10.28,22.78,"جانت, Daïra de Djanet, Djanet, 33100, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
SF005905000,24.83,28.78,"البطنان, ليبيا"
ZI000067983,20.2,32.616,"بنغازي, ليبيا"
MI000067424,10.967,33.733,"القنطرة, سدويكش, معتمدية جربة ميدون, ولاية مدنين, 4167, تونس"
SF000376960,33.6,26.883,"البحر الأحمر, مصر"
SF002870410,28.68,23.03,"الوادي الجديد, مصر"
SF003671770,27.95,28.1,"الجيزة, مصر"
SF004795450,26.08,29.83,"مطروح, مصر"
SF002300730,29.72,25.55,"الوادي الجديد, مصر"
SF002630410,29.18,27.03,"الوادي الجديد, مصر"
CT000004659,5.4,26.5,"Idles ⵉⴷⵍⴻⵙ أدلس, Daïra Tazrouk, Tamanrasset, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
SF002937000,28.67,26.4,"الوادي الجديد, مصر"
SF001234660,31.77,26.77,"مركز طهطا, سوهاج, 82621, مصر"
ZI000067969,21.05,29.367,"الواحات, ليبيا"
SF003945740,27.07,23.83,"الوادي الجديد, مصر"
SF002621290,29.17,26.58,"الوادي الجديد, مصر"
GB000004556,0.57,12.87,"Bourtyana, Gayéri, Komondjari, Est, Burkina Faso"
SF004764330,26.22,28.25,"مطروح, مصر"
SF001278330,31.88,28.97,"بنى سويف, مصر"
SF002025050,30.42,26.3,"الوادي الجديد, مصر"
WA004906230,25.88,16.85,"Mellit, ولاية شمال دارفور, السودان"
SF003044750,28.92,31.77,"طريق الزعفرانه, بنى سويف, بني سويف الجديدة, بنى سويف, مصر"
SF006790190,23.82,30.02,"البطنان, ليبيا"
MZ000067283,17.883,36.883,"سنكات, البحر الأحمر, السودان"
SF002322750,29.58,26.67,"الوادي الجديد, مصر"
MZ000067297,19.8,34.9,"بورتسودان, البحر الأحمر, 79800, السودان"
TSM00060715,36.851,10.227,"East Wellega, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
SF005904860,24.6,28.78,"البطنان, ليبيا"
SF001444490,31.48,24.75,"الوادي الجديد, مصر"
SF001807120,30.87,29.43,"طريق القاهرة, الفيوم الصحراوى, مدينه سنورس, الفيوم, 63748, مصر"
WA007851770,22.45,17.6,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF003278830,28.22,26.5,"الوادي الجديد, مصر"
TO000005380,6.58,1.5,"Gnitaveglo, Région Maritime, Togo"
BC004612080,26.467,20.617,"الولاية الشمالية, السودان"
SF004420680,26.68,29.55,"مطروح, مصر"
SF000304930,33.68,23.28,"البحر الأحمر, مصر"
BN000065306,11.133,2.933,"P10, Ngalan I, Ebolowa I, Communauté urbaine d'Ebolowa, Mvila, Sud, Cameroun"
SF005121440,25.87,27.55,"الوادي الجديد, مصر"
SF002395850,29.77,30.33,"الجيزة, مصر"
WA007872630,22.38,18.65,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SFM00068842,33.985,25.617,"البحر الأحمر, مصر"
WA006515490,23.65,16.32,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF001483520,31.37,26.7,"الوادي الجديد, مصر"
NG000001090,13.8,9.0,"Mbengui, Bibemi, Bénoué, Nord, Cameroun"
SF005107120,25.87,26.9,"الوادي الجديد, مصر"
WA010554470,19.45,17.75,"Borkou بوركو, Tchad تشاد"
SF002313610,29.52,26.2,"الوادي الجديد, مصر"
SF000797820,32.53,27.45,"أسيوط, مصر"
SF000660270,32.95,20.52,"أبو حمد, نهر النيل, السودان"
WA009174420,20.87,16.75,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
WA004906620,25.53,16.88,"Mellit, ولاية شمال دارفور, السودان"
SF000941670,32.28,23.6,"أسوان, مصر"
AGM00060402,36.712,5.07,"South Omo, የደቡብ ብሔር ብሔረሰቦችና ሕዝቦች ክልል / Southern Nations, Nationalities, and Peoples' Region, ኢትዮጵያ"
WA012084750,17.917,19.767,"Tibesti تيبستي, Tchad تشاد"
WA010098500,19.67,17.98,"Borkou بوركو, Tchad تشاد"
SF000547850,33.08,25.47,"قنا, مصر"
SF003048220,28.7,31.97,"البحر الأحمر, مصر"
WA010150350,19.58,20.53,"Tibesti تيبستي, Tchad تشاد"
SF001014440,32.42,27.23,"أسيوط, مصر"
WA010576160,19.27,18.85,"Tibesti تيبستي, Tchad تشاد"
SF006341310,24.18,29.07,"البطنان, ليبيا"
AGM00060471,35.333,5.333,"Kapoeta East, Eastern Equatoria, South Sudan جنوب السودان"
SF004357350,26.77,26.42,"الوادي الجديد, مصر"
SF000757450,32.92,25.42,"قنا, مصر"
SF003605120,27.55,24.767,"الوادي الجديد, مصر"
SF005138360,25.95,28.48,"مطروح, مصر"
SF006310110,24.18,27.53,"الواحات, ليبيا"
ML000061202,20.2,0.983,"Malanga, Équateur, République démocratique du Congo"
BC000068226,24.017,21.883,"الكفرة, ليبيا"
SF005931260,24.6,30.08,"البطنان, ليبيا"
SF000935800,32.18,23.33,"أسوان, مصر"
SF001274380,31.8,28.75,"بنى سويف, مصر"
WA012076210,17.85,19.35,"Tibesti تيبستي, Tchad تشاد"
SF004757170,26.45,27.9,"مطروح, مصر"
GHM00065437,7.817,-0.033,"Krete Krachi - Bimbila, Abujuro, Kete Krachi, Krachi West District, Oti Region, Ghana"
